	ID	Locutor	Duração	F01m	F01v	F02m	F02v	F03m	F03v	F04m	F04v	Fdm	Fdv	Intensidade	F0m	F0v	SHRm	SHRv	CPPm	CPPv	H12m	H12v	H24m	H24v	H42km	H42kv	H2k5km	H2k5kv	tag	Posiçao	Fonetica	Fonologica	Ditongo	Palavra	Tonicidade	Precedente	Seguinte	Fechada	Silabas	Oral	LetraPre	LetraSeg	Sexo	Arquivo	CLASS_00	CLASS_01	CLASS_02	CLASS_03	CLASS_04	CLASS_05	CLASS_06	CLASS_07	CLASS_08	CLASS_09
4180	4180	23	-0.8375934411976305	-0.13435478407661813	-0.8517711156163071	1.9726413872304072	-0.930323673193937	0.672687000452123	-0.9665255232702347	0.6114726886936052	-1.1012443797106457	0.6222759996629711	-1.1896067806563575	0.8433228585423225	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-1.1701252980174026	-0.810724110562789	0.47703485298578624	-0.012043196801186143	0.08610178718465354	-0.010600223035702369	-1.4721352232423786	-0.5959014031889531	0.5951153324822698	0.020059734710479855	'e-adversidades-5-E-4'	1	'e'	'veɾ'	0	'adversidades'	'E'	'v'	'ɾ'	1	5	1	'v'	'r'	'M'	'Locutor_0023M_M1_S'	0	1	1	1	0	0	1	1	0	0
4181	4181	23	0.585506683827819	2.248933667853092	-0.35088071634069196	0.7402235090251977	-0.46180312362015424	0.3988644427830607	0.14443217164257055	-1.2731757814383051	0.5899899735303846	-2.020734213020584	1.3397879825072085	1.8986553602202065	-0.30277590461243364	0.3793748178335156	0.5177148058522257	0.07789750013473873	-0.6781126713912574	-0.3805193522400135	0.7192075194327149	0.08406713066278196	-0.9793862312818619	-0.03963559351230013	0.19931178368467614	-0.02506619765790319	1.5380617090730917	0.006033627848247865	'a-adversidades-5-T-0'	3	'a'	'da'	0	'adversidades'	'T'	'd'	'NA'	0	5	1	'd'	'd'	'M'	'Locutor_0023M_M1_S'	0	1	1	0	0	0	0	0	0	0
4182	4182	23	0.23163013702782168	-0.508715593231282	0.7015912574179002	-0.18571629045777274	-0.09552418282538594	-0.32446825870317536	-0.15321049943104623	-1.2253485748615078	0.2501260416051359	-0.9605515002785643	0.5135699091477368	0.06386860271361157	-0.21529811161082815	-0.46746708429388906	1.2637775220946381	-0.001627735076693938	-0.5547721669559887	0.034735997822067044	0.19443430146586438	-0.003462798936567035	0.285180258303555	-0.018902828573431056	0.6244919240717551	-0.02869770412774699	1.3299128149609352	0.0048837171493604425	'anu-farão-2-T-0'	1	'anu'	'ɾɐ͂ʊ̃'	1	'farão'	'T'	'NA'	'NA'	0	2	0	'f'	'o'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4183	4183	23	-0.8939592694658396	-0.2228603849307927	-0.9049926479341324	1.9862537268228555	-0.8917487149645359	0.7421064366501754	0.21307154188090252	0.683648394361016	1.1463858913789338	0.7224758323792235	1.2834154760072225	0.8091823646033923	-0.8495058425286371	-0.7313845202526829	0.1809945661094997	0.739957195848359	-0.5998424684144552	0.32895780381241313	0.23977466732153419	-0.010208499683159946	0.2209647489662104	-0.012590997700973452	-1.5310974044572012	-0.04976646591961764	1.1148842508976808	0.016980491592564463	'e-seres-2-T-0'	0	'e'	'se'	0	'seres'	'T'	's'	'NA'	0	2	1	's'	'r'	'M'	'Locutor_0023M_M1_S'	0	0	1	1	0	0	0	0	0	0
4184	4184	23	-0.661078702604929	-0.7306950083297049	-0.956261640867511	1.8873903412781885	-0.7546414912055176	1.3548780049077527	-0.8353012799141754	1.4135403218376337	1.183181126929849	1.5931998673763537	1.2186058733199026	-0.4300080989091368	-0.1713778460163518	0.11233966509604139	2.6160794228002864	-0.7309655255987424	-0.36434204318746755	-0.7465889411335265	0.08352075219412487	-0.0012086390709087954	1.2563554676737705	-0.02165742321135986	-0.33644788359221517	-0.026043573662286153	0.5721222675858262	0.008192908104984265	'i-seres-2-O-2'	1	'i'	'ɾɪs'	0	'seres'	'O'	'ɾ'	's'	1	2	1	'r'	's'	'M'	'Locutor_0023M_M1_S'	0	1	1	0	0	0	0	1	1	0
4185	4185	23	-0.6416719887000376	-0.5379353099657411	-0.6520236207272099	1.7815255231018714	-0.64274668210381	-0.02179560908893486	-0.7751445364694766	-0.0720364724623436	-0.9892079112697328	0.13058918906954647	-1.0585579119886495	0.22266328040149694	-0.3060244261255705	-0.29952148377141496	-0.9126619146742613	-0.8210412082554444	-0.6719194980538936	0.06896573558837728	-1.1621221179900818	-0.014537641417443422	0.6536280929313515	-0.01779751881988046	-0.8819732771103039	-0.015032575466469699	2.8065670864174015	0.004398979938911308	'i-vivos-2-T-0'	0	'i'	'vi'	0	'vivos'	'T'	'v'	'NA'	0	2	1	'v'	'v'	'M'	'Locutor_0023M_M1_S'	0	1	1	1	0	0	0	0	0	0
4186	4186	23	-0.272944424503781	1.967945070955357	-0.21477350760924566	0.6986990647701266	0.3827040408408305	-0.42974351005526173	1.7602349095351373	-0.9216315984041035	0.7475385200331667	-1.5879587290661639	1.2968350725058222	1.201783012699702	-0.24346973406303302	-0.047271906930780656	0.18988532448174594	0.545145888792731	-0.3457415199007028	1.1847394953808392	0.6461781563565453	0.027023381277531004	-0.24228681644887248	-0.01676500307405368	-0.3760512799569501	-0.025997272371142414	2.073205960230398	0.005205785155350218	'ai-mais-1-T-0'	0	'ai'	'ma'	1	'mais'	'T'	'NA'	'NA'	0	1	1	'm'	's'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4187	4187	23	-0.2923511384090425	0.77607485546973	-0.6421851726356496	-0.8967207173458248	-0.8329897602283453	0.793823043888657	-0.9718302448361907	-0.33723502884190387	-0.9962541943280733	-0.6016643467578099	-1.1495473573515078	0.2547347152259649	-0.75981814665423	0.13613474046227406	-0.6977358498663705	2.1738154584414415	-0.6738773184761168	-0.2768524531571645	1.1908490546996027	0.009365036859621218	-1.2193919511604097	-0.030422404498484466	1.609838519656164	-0.02137867777049314	-0.7745987776967799	0.016724196376598763	'O-fortes-2-T-0'	0	'O'	'fox'	0	'fortes'	'T'	'f'	'x'	1	2	1	'f'	'r'	'M'	'Locutor_0023M_M1_S'	0	0	1	1	0	0	0	0	1	0
4188	4188	23	-0.28723185978387733	2.3691076548300547	-0.579547672950112	0.3644494028295531	-0.5871703581233063	0.3467354488346444	0.4992246070744065	-1.188237967094595	0.22828519206426906	-1.9854161299658748	0.7213449561205498	2.4273358887535315	-0.40772678783097227	-0.46570144849599704	0.9624147141412496	-0.12842690880719573	-0.2243296000304844	2.537530358851242	0.9870599133357375	0.04564107706444453	-1.2970388212404242	-0.031682051655842494	0.13242979355151216	-0.022877814135278913	1.2972607677404993	0.007514156300973532	'a-caso-2-T-0'	0	'a'	'ka'	0	'caso'	'T'	'k'	'NA'	0	2	1	'c'	's'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4189	4189	23	-0.8499626073870172	-0.49757545684631577	-0.9419582579710511	0.5562744458194643	-0.8455153545200521	1.2292803140598283	-0.6374198841501095	0.4599037849931023	-1.0691885185331922	0.6140312497141858	-1.1315536244415614	-0.6299357522854685	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.8970947120173041	-1.2679033556363217	0.7094467303943124	0.013725115967477122	-0.0019769157964111246	-0.010607733457086752	-0.26842483631525904	-0.008868844154982599	-1.2355855821880346	-0.031063236060743196	'u-caso-2-O-2'	1	'u'	'zʊ'	0	'caso'	'O'	'z'	'NA'	0	2	1	's'	'na'	'M'	'Locutor_0023M_M1_S'	0	1	1	1	0	0	0	0	0	0
4190	4190	23	-0.9002256884481425	-0.24769471676383878	-0.7776070693144206	1.8018143479996662	-0.9062262782268132	0.9589524517373189	-0.9883974262949012	0.37239120179480184	-0.8140637038217483	0.4400452625355977	-0.8232625327506035	0.5493577385173132	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.5546033123463412	-2.468463259257675	0.5451158049190601	-0.013330399326474967	-0.13904001493281398	-0.012036574937594652	-1.2547481221131522	0.01568931370547941	0.8948909259337307	0.017621359940164456	'e-seres-2-T-0'	0	'e'	'se'	0	'seres'	'T'	's'	'NA'	0	2	1	's'	'r'	'M'	'Locutor_0023M_M1_S'	0	0	1	1	0	0	0	0	0	0
4191	4191	23	-0.7757113170006043	-0.9524444612637408	-0.9113551259369985	1.5322023556641347	0.2980030621190229	0.781334782126499	0.06161034343977398	0.566321813345324	1.6766140736652588	0.881204863844379	1.726564361085318	-0.6350646472376154	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.8912842556663307	0.05855858878142038	0.5854614823544072	-0.5233237106838277	0.1621398661604057	-0.008771729674230098	-1.4141256394413486	0.02075351187377148	-0.15437159934137334	0.022433643017525116	'i-seres-2-O-2'	1	'i'	'ɾɪs'	0	'seres'	'O'	'ɾ'	's'	1	2	1	'r'	's'	'M'	'Locutor_0023M_M1_S'	0	1	1	0	0	0	0	1	1	0
4192	4192	23	-0.4410627589786679	-0.8890627909990891	-0.6167709806252155	1.0655107674119353	-0.5672517273207699	0.31602377471972126	-0.8383472410531265	-0.021706962964187376	-0.7359562702354177	0.30702293532032593	-0.7255726521731137	-1.03274159752059	-0.6154292306574033	0.4235988221706421	-0.9126619146742613	-0.8210412082554444	-0.675310861805283	-0.780911985756918	0.9493144659881286	0.009633548870957282	1.5010671597272784	-0.017750698148031277	-0.25605915942188734	-0.019702061371636208	0.3427010084600693	0.008935786395869795	'i-vivos-2-T-0'	0	'i'	'vi'	0	'vivos'	'T'	'v'	'NA'	0	2	1	'v'	'v'	'M'	'Locutor_0023M_M1_S'	0	1	1	1	0	0	0	0	0	0
4193	4193	23	-0.24938190519646983	-1.561963788674131	0.26701781065010344	-1.1887427800788328	-0.43967932682722116	-0.6548675441223285	-0.5537873169103735	-1.7254590544126625	-0.18945066282602502	-1.041226135917281	-0.414037995155964	-0.10589480481458144	-0.3787558497816762	-0.09268268595775485	2.42047628373896	-0.46169969788408194	-0.34290839680889745	-0.8212620006199677	0.805069646804632	0.01306981308625325	-0.5533238594734763	-0.014130254542852981	1.1173042491507206	-0.029504156069186348	0.9896989781791984	0.005805708046582815	'un-não-1-T-0'	0	'un'	'nɐ͂ʊ̃'	0	'não'	'T'	'ɐ'	'NA'	0	1	0	'na'	'ã'	'M'	'Locutor_0023M_M1_S'	1	1	1	1	1	0	0	0	0	0
4194	4194	23	-0.47275699667740856	-0.8486694519365973	1.1512207770447946	0.30816298683578847	2.008356529339516	0.20760366128590024	0.39405732115232317	-0.25509416648897604	1.2298967236756626	0.07352106169557729	0.9013207995564875	0.7531012465654454	0.29382442946538	0.15922191931528892	1.038315237320241	-0.5716827461710896	0.619925194212175	-1.681560308738659	-1.3030471130563017	-0.004696165542385153	1.6415960324836412	-0.01955993381461346	-0.6428770362633306	-0.023713752054316507	1.6408058630684847	0.0061432438437670454	'e-sobrevivam-4-E-3'	1	'e'	'bɾe'	0	'sobrevivam'	'E'	'ɾ'	'NA'	0	4	1	'r'	'v'	'M'	'Locutor_0023M_M1_S'	0	1	1	0	0	0	0	0	0	0
4195	4195	23	-0.20936738903567914	-1.0079158015073388	-0.4121960077908668	2.308434111639749	-0.2625791874561656	1.2919161456464292	0.1990319223915355	0.69609990366648	-0.6114830496861479	1.0232011906641432	-0.6642323212178509	-0.7481740143936024	-0.11392854106526781	0.7733457544449763	0.4414446668941418	0.0661089161591825	-0.38381332310593014	-0.3669097119682922	-0.24775450411315195	-0.01534833487360741	2.5016889789158525	-0.016210594174520122	-1.1641103210864086	0.030072467753027417	0.29413720535617055	0.012828174906379533	'i-sobrevivam-4-T-0'	2	'i'	'vi'	0	'sobrevivam'	'T'	'v'	'NA'	0	4	1	'v'	'v'	'M'	'Locutor_0023M_M1_S'	0	1	1	1	0	0	0	0	0	0
4196	4196	23	-0.7981206296468422	0.2857003385844971	0.9546128643963641	-0.521695417551534	-0.4946472248126065	-0.7266535286713028	2.1399288579100886	-0.8482161804143484	-0.4779934708058387	-0.8997750708323555	-1.0495215953430226	-0.030913132408811047	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	0.4561146704135273	-0.11093520832504088	0.058738389916648655	-0.04078987044724694	-0.6745838292243662	0.1001812075713368	-0.2424676707629757	-0.009157432142074814	-0.33561138325410594	0.020439713500868015	'on-sobrevivam-4-O-2'	3	'on'	'vɐ͂ʊ̃'	0	'sobrevivam'	'O'	'v'	'ʊ'	1	4	0	'i'	'a'	'M'	'Locutor_0023M_M1_S'	0	1	1	1	0	1	1	0	0	1
4197	4197	23	-0.5424777751705671	1.9857718290200523	-0.6367363217096657	0.31260003613354564	-0.7008971194410409	0.9624657376249435	-0.839903489232568	0.44734655514261057	-1.1170457133129164	-0.31211247787699187	-1.1234539992212	0.7005276136876897	0.18900267869103698	0.2845852588039329	2.259535349434637	-0.6576746072907987	-0.2508247290934244	-0.28390596620569714	-0.5273914141569317	-0.021770827623276912	-1.4262653791107343	-0.03120560453528467	1.6084532579302975	-0.028375590372506174	0.9854606506217546	0.006392835772649631	'a-a-1-T-0'	0	'a'	'a'	0	'a'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4198	4198	23	-0.5498739824110905	0.12121680781284291	-0.4741314984006739	0.7701537724009526	-0.5392172295051374	0.7452526944154138	0.7063349625914835	0.6817307540211686	0.3863383562131015	0.5939885575282643	0.5004970477212612	0.19621148394885143	-0.13777658239746107	0.37019995596691824	1.3019438599620246	-0.17200973074619252	0.6759319269047004	-0.22964632359402043	-0.3232321290321274	-0.0020765444151433733	0.7428297947247957	-0.017234801766980105	0.8449993611144119	-0.02681694444825657	0.7041272946335441	0.006469078311959913	'a-vida-2-O-2'	1	'a'	'da'	0	'vida'	'O'	'd'	'NA'	0	2	1	'd'	'na'	'M'	'Locutor_0023M_M1_S'	0	1	1	0	0	0	0	0	0	0
4199	4199	23	-0.282670194569409	-0.9645842026243678	-0.8059249969460424	-0.6586521581125431	-0.5443667328511398	-0.11688820114012921	-0.7196529633450075	-1.4461433198434528	0.5083928069930257	-0.9995311402677888	0.5084295897603859	-0.5441374356186446	-0.1966644436714474	-0.31771561753449024	2.238145672270794	-0.6705613147766607	-0.7799264208647001	-0.40830399666265765	-0.5397160841687937	-0.0008107004277706593	0.7082951237620172	-0.021273516561369922	0.7914155086217862	-0.029923824945337955	0.6549006911517876	0.00494992865558007	'un-não-1-T-0'	0	'un'	'nɐ͂ʊ̃'	0	'não'	'T'	'ɐ'	'NA'	0	1	0	'na'	'ã'	'M'	'Locutor_0023M_M1_S'	1	1	1	1	1	0	0	0	0	0
4200	4200	23	-0.48537651638018703	0.37624184729251375	0.1045197105289681	1.6322425212769411	-0.38391189389930536	1.1984295741208197	-0.7020373338420167	0.4260274904813423	-0.9085945427544466	0.2605533538774971	-0.5967437701193474	-0.6758144272208578	-0.3536061420730897	0.0970624293301464	2.2287181668376106	-0.3793779451375226	-0.7071723646189724	0.1959096929595389	0.32913929373840867	-0.007207458994281933	0.14146285814455534	-0.01933093512290459	0.19818745647309624	-0.028894395211164572	1.870345249068322	0.004830294187702131	'E-é-1-T-0'	0	'E'	'ɛ'	0	'é'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4201	4201	23	-0.886938670180264	-1.1303096291550496	-0.793975050896864	2.1532208321041937	-0.8359721013608743	0.2646646983660897	-0.6308531471006645	-0.006538358945528868	-1.0645932777043354	0.4100606055121345	-1.0845894493893669	-0.3471630520820236	-0.8495058425286371	-0.7313845202526829	2.6691116453947505	-0.7408044310594942	-1.159873533290131	-1.6316096891931073	0.41665987669057375	-0.009898685268488402	0.7328466311298407	-0.012110311320373898	-1.3734971604477955	0.04621735934371816	-0.08441165669523791	0.016813548344367376	'i-digna-2-T-0'	0	'i'	'ʤigɪ'	0	'digna'	'T'	'ʤ'	'g'	1	2	1	'd'	'g'	'M'	'Locutor_0023M_M1_S'	0	1	1	1	0	0	1	0	0	0
4202	4202	23	-0.3747966375826898	-1.0579038004405572	-0.330885093945654	1.1885551260253193	-0.5314392261568928	0.2883705601537881	0.8014501567827095	-0.15244016635369564	0.9344765889372995	0.24672479164618533	0.8903974848455722	-0.13835746917668276	-0.6215206535918776	0.18072581471557092	0.3318146213525019	-0.5968522138427858	-0.8163438509602111	-0.011554704695967253	-0.19787443055200082	-0.0024857579810488336	1.8287950037115304	-0.018641222001104216	-0.1039810462330843	-0.023683738022943452	0.6165726595909178	0.008275546638222738	'a-digna-2-O-2'	1	'a'	'na'	0	'digna'	'O'	'n'	'NA'	0	2	1	'n'	'na'	'M'	'Locutor_0023M_M1_S'	0	1	1	0	1	0	0	0	0	0
4203	4203	23	-0.4856458886408817	-0.7161910932641035	-0.6179518202113911	0.20033911752736194	-0.6829475799202459	0.3305666459144868	-0.8946441864182868	-0.309214848891581	-1.1566781082250683	-0.025956449485537627	-1.1496915249639628	-0.22865289190457014	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.5549712176473686	-0.13183892821391197	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'u-universo-4-E-4'	0	'u'	'u'	0	'universo'	'E'	'NA'	'NA'	0	4	1	'na'	'n'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4204	4204	23	-0.6963040644547235	-1.0322093801001155	-0.5722211254148292	2.3747467912795392	-0.7739450329322929	1.2992526791646506	-0.5282143518096003	-0.11865482471478342	-1.1586320871248688	0.2689128900212898	-1.1514359711619486	-0.22333858949446656	-0.6806213870601444	-0.19084428647871682	-0.9126619146742613	-0.8210412082554444	-0.7019980074425455	-0.555184514976556	0.37241835401620016	-0.003935522236466741	1.6189600967087665	-0.020941279530932166	-0.9399768040923813	-0.010976418549917724	2.148789378023775	0.0052561915292372655	'i-universo-4-E-3'	1	'i'	'ni'	0	'universo'	'E'	'n'	'NA'	0	4	1	'n'	'v'	'M'	'Locutor_0023M_M1_S'	0	1	1	0	1	0	0	0	0	0
4205	4205	23	0.39330718975390755	0.8571755406291636	-0.03428013067710323	1.6412096055398595	-0.46959513671155934	0.38413293569307766	0.2711217061812436	-0.6081869884412884	0.35610587912607844	-0.8853441937379618	0.8923710523711006	0.6075722300121191	-0.5016595153851766	1.558760836317978	0.8666247172537552	-0.17841759589494074	-0.4901813237955946	0.29440187851222205	1.0648288382018503	0.02562821930782728	-0.4930436628593183	0.04510143404317228	-0.6951215610743181	-0.00194656400192389	2.270352697385441	0.0037562687074464926	'Ea-universo-4-T-0'	2	'Ea'	'veɾ'	1	'universo'	'T'	'v'	'NA'	1	4	1	'v'	's'	'M'	'Locutor_0023M_M1_S'	0	1	1	1	0	0	0	0	0	0
4206	4206	23	-0.8889933444624222	-0.7449311157015751	-0.5511957549353425	1.7674447607628172	0.6646990466642817	1.2603091943509266	0.15007319109520317	-0.531761971944365	-1.2973308244285746	-0.2238484801643502	-1.2600908531929342	0.11684721929274881	-0.8495058425286371	-0.7313845202526829	0.6303995842496902	0.10490198340269087	-1.0156657104196813	-1.9117268721015832	0.2338868867076031	-0.010047680106385107	0.46248679681395216	-0.01255345442605004	-0.8795622102531828	-0.011589064651486698	-0.008316239835689835	0.018386364654872332	'i-e-1-T-0'	0	'i'	'ɪ'	0	'e'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4207	4207	23	-0.6440635747696641	0.3682666239491188	-0.5006740050203448	2.0505452266191773	-0.8677086886988932	0.9023500677709501	-1.0078253819452567	-0.8112849834489808	-1.1989180772590362	-0.8955805444020286	-1.0674241511728189	2.0496924760044237	-0.8495058425286371	-0.7313845202526829	-0.4036237128730978	1.4932919332628016	-0.3684788558678989	-1.0729100069148323	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'a-a-1-T-0'	0	'a'	'a'	0	'a'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4208	4208	23	-0.42276853635108963	1.0834286158783157	-0.17268338991282192	-0.4202287129407345	-0.2908187459718796	0.5671458699667737	-0.8781948562216731	-0.6707152239124347	-0.3000426784076588	-1.0272259094224436	0.13131643607607707	2.0910367694764735	-0.28900916135061083	0.5506362069147998	0.4007136301935113	0.14053955537792662	-0.4378493822408135	0.133839703302663	0.5309716443003281	-0.06514996870100315	-1.8534007620726156	-0.02807998923177156	1.7825030095196839	-0.029212395252545553	1.1393560687509507	0.008111946664615476	'ua-equação-3-E-3'	1	'ua'	'kʊa'	1	'equação'	'E'	'k'	'NA'	0	3	1	'q'	'ç'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4209	4209	23	-0.6020857702402055	-1.2022862093047533	-0.7934225419020573	-0.8582803524894692	-0.5669553590485481	-0.3752347300685263	-0.6841563360663249	-1.307302653446477	1.8323003569112293	-0.7819470952698857	1.8767418750899556	-0.14380206263882528	-0.38403535753760293	0.06630136284499527	1.3416875098314287	-0.2747890516501541	-0.8222106539231621	0.007410993136296959	0.18412271776351324	-0.005315979317859912	0.106094790311618	-0.01824188172811427	0.5717758844095289	-0.02429736489280513	0.4350278902633845	0.007828288904480053	'anu-equação-3-T-0'	2	'anu'	'sɐ͂ʊ̃'	1	'equação'	'T'	'NA'	'NA'	0	3	0	'na'	'a'	'M'	'Locutor_0023M_M1_S'	0	0	0	0	0	0	0	0	0	0
4210	4210	23	-0.6259947347586315	-1.2189745462612218	-0.4663895719211859	0.15146686703310142	0.37850326727718264	-0.30698709517182377	-0.3714977102105365	-1.5232585814712356	0.3773678440631476	-0.9781022176279438	0.3452210568849184	-0.09663755172301099	-0.44715089754792997	0.25616469888244503	1.5017090346032036	-0.13586533825149366	-0.7258729311736483	-0.10041983540506759	0.43710765800774676	-0.00386326369885222	0.909586730548988	-0.020123227529037082	0.10298591902791678	-0.029232563258017555	1.490951487088943	0.004680662521145042	'an-anti-2-T-0'	1	'an'	'ʧi'	0	'anti'	'T'	'ʧ'	'NA'	0	2	1	'n'	'i'	'M'	'Locutor_0023M_M1_S'	0	0	1	1	0	0	0	0	0	0
4211	4211	23	-0.6072053226338684	-0.11454385767607539	-0.9805420835178169	1.0685223516809614	-0.8668987659465135	0.9137300734516985	-1.017743099168174	0.44055993816497097	0.008608607076172614	0.4548765209795746	0.04692821274240732	0.26821722427376704	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.5531333091998853	-1.9679618644710137	0.5972941980351787	0.03457391166267196	-0.3315501666912348	-0.006162217032110869	-1.0465595348493058	-0.0005650710308781087	-0.415347365839344	0.027110028853475906	'a-vida-2-O-2'	1	'a'	'da'	0	'vida'	'O'	'd'	'NA'	0	2	1	'd'	'na'	'M'	'Locutor_0023M_M1_S'	0	1	1	0	0	0	0	0	0	0
